"Plot Title: gasmetkammio"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20145739, SEN S/N: 20145739)","Coupler Attached (LGR S/N: 20145739)","Host Connected (LGR S/N: 20145739)","Stopped (LGR S/N: 20145739)","End Of File (LGR S/N: 20145739)"
549,06/03/19 10:31:20 AM,17.760,,,,
550,06/03/19 10:31:30 AM,17.760,,,,
551,06/03/19 10:31:40 AM,17.760,,,,
552,06/03/19 10:31:50 AM,17.760,,,,
553,06/03/19 10:32:00 AM,17.760,,,,
554,06/03/19 10:32:10 AM,17.760,,,,
555,06/03/19 10:32:20 AM,17.855,,,,
556,06/03/19 10:32:30 AM,17.855,,,,
557,06/03/19 10:32:40 AM,17.855,,,,
558,06/03/19 10:32:50 AM,17.855,,,,
559,06/03/19 10:33:00 AM,17.855,,,,
560,06/03/19 10:33:10 AM,17.855,,,,
561,06/03/19 10:33:20 AM,17.855,,,,
562,06/03/19 10:33:30 AM,17.950,,,,
563,06/03/19 10:33:40 AM,17.950,,,,
564,06/03/19 10:33:50 AM,17.950,,,,
565,06/03/19 10:34:00 AM,17.950,,,,
566,06/03/19 10:34:10 AM,17.950,,,,
567,06/03/19 10:34:20 AM,17.950,,,,
568,06/03/19 10:34:30 AM,17.950,,,,
569,06/03/19 10:34:40 AM,17.950,,,,
570,06/03/19 10:34:50 AM,17.950,,,,
571,06/03/19 10:35:00 AM,17.950,,,,
572,06/03/19 10:35:10 AM,18.140,,,,
573,06/03/19 10:35:20 AM,18.331,,,,
574,06/03/19 10:35:30 AM,18.426,,,,
575,06/03/19 10:35:40 AM,18.426,,,,
576,06/03/19 10:35:50 AM,18.426,,,,
577,06/03/19 10:36:00 AM,18.426,,,,
578,06/03/19 10:36:10 AM,18.426,,,,
579,06/03/19 10:36:20 AM,18.331,,,,
580,06/03/19 10:36:30 AM,18.236,,,,
581,06/03/19 10:36:40 AM,18.045,,,,
582,06/03/19 10:36:50 AM,17.950,,,,
583,06/03/19 10:37:00 AM,17.950,,,,
584,06/03/19 10:37:10 AM,17.855,,,,
585,06/03/19 10:37:20 AM,17.760,,,,
586,06/03/19 10:37:30 AM,17.760,,,,
587,06/03/19 10:37:40 AM,17.760,,,,
588,06/03/19 10:37:50 AM,17.665,,,,
589,06/03/19 10:38:00 AM,17.665,,,,
590,06/03/19 10:38:10 AM,17.665,,,,
591,06/03/19 10:38:20 AM,17.665,,,,
592,06/03/19 10:38:30 AM,17.665,,,,
593,06/03/19 10:38:40 AM,17.665,,,,
594,06/03/19 10:38:50 AM,17.665,,,,
595,06/03/19 10:39:00 AM,17.570,,,,
596,06/03/19 10:39:10 AM,17.570,,,,
597,06/03/19 10:39:20 AM,17.665,,,,
598,06/03/19 10:39:30 AM,17.665,,,,
599,06/03/19 10:39:40 AM,17.665,,,,
600,06/03/19 10:39:50 AM,17.665,,,,
601,06/03/19 10:40:00 AM,17.665,,,,
602,06/03/19 10:40:10 AM,17.665,,,,
603,06/03/19 10:40:20 AM,17.665,,,,
604,06/03/19 10:40:30 AM,17.665,,,,
605,06/03/19 10:40:40 AM,17.665,,,,
606,06/03/19 10:40:50 AM,17.760,,,,
607,06/03/19 10:41:00 AM,17.760,,,,
608,06/03/19 10:41:10 AM,17.760,,,,
609,06/03/19 10:41:20 AM,17.760,,,,
610,06/03/19 10:41:30 AM,17.760,,,,
611,06/03/19 10:41:40 AM,17.760,,,,
612,06/03/19 10:41:50 AM,17.760,,,,
613,06/03/19 10:42:00 AM,17.855,,,,
614,06/03/19 10:42:10 AM,17.855,,,,
615,06/03/19 10:42:20 AM,17.855,,,,
616,06/03/19 10:42:30 AM,17.855,,,,
617,06/03/19 10:42:40 AM,17.855,,,,
618,06/03/19 10:42:50 AM,17.855,,,,
619,06/03/19 10:43:00 AM,17.855,,,,
620,06/03/19 10:43:10 AM,17.950,,,,
621,06/03/19 10:43:20 AM,17.950,,,,
622,06/03/19 10:43:30 AM,17.950,,,,
623,06/03/19 10:43:40 AM,17.950,,,,
624,06/03/19 10:43:50 AM,17.950,,,,
625,06/03/19 10:44:00 AM,17.950,,,,
626,06/03/19 10:44:10 AM,18.045,,,,
627,06/03/19 10:44:20 AM,18.045,,,,
628,06/03/19 10:44:30 AM,18.045,,,,
629,06/03/19 10:44:40 AM,18.045,,,,
630,06/03/19 10:44:50 AM,18.045,,,,
631,06/03/19 10:45:00 AM,18.045,,,,
632,06/03/19 10:45:10 AM,18.045,,,,
633,06/03/19 10:45:20 AM,18.140,,,,
634,06/03/19 10:45:30 AM,18.331,,,,
635,06/03/19 10:45:40 AM,19.377,,,,
636,06/03/19 10:45:50 AM,19.282,,,,
637,06/03/19 10:46:00 AM,19.282,,,,
638,06/03/19 10:46:10 AM,19.187,,,,
639,06/03/19 10:46:20 AM,19.187,,,,
640,06/03/19 10:46:30 AM,18.901,,,,
641,06/03/19 10:46:40 AM,18.616,,,,
642,06/03/19 10:46:50 AM,18.521,,,,
643,06/03/19 10:47:00 AM,18.426,,,,
644,06/03/19 10:47:10 AM,18.331,,,,
645,06/03/19 10:47:20 AM,18.331,,,,
646,06/03/19 10:47:30 AM,18.236,,,,
647,06/03/19 10:47:40 AM,18.236,,,,
648,06/03/19 10:47:50 AM,18.236,,,,
649,06/03/19 10:48:00 AM,18.236,,,,
650,06/03/19 10:48:10 AM,18.236,,,,
651,06/03/19 10:48:20 AM,18.140,,,,
652,06/03/19 10:48:30 AM,18.236,,,,
653,06/03/19 10:48:40 AM,18.236,,,,
654,06/03/19 10:48:50 AM,18.236,,,,
655,06/03/19 10:49:00 AM,18.236,,,,
656,06/03/19 10:49:10 AM,18.236,,,,
657,06/03/19 10:49:20 AM,18.236,,,,
658,06/03/19 10:49:30 AM,18.236,,,,
659,06/03/19 10:49:40 AM,18.331,,,,
660,06/03/19 10:49:50 AM,18.331,,,,
661,06/03/19 10:50:00 AM,18.331,,,,
662,06/03/19 10:50:10 AM,18.331,,,,
663,06/03/19 10:50:20 AM,18.426,,,,
664,06/03/19 10:50:30 AM,18.426,,,,
665,06/03/19 10:50:40 AM,18.426,,,,
666,06/03/19 10:50:50 AM,18.521,,,,
667,06/03/19 10:51:00 AM,18.521,,,,
668,06/03/19 10:51:10 AM,18.521,,,,
669,06/03/19 10:51:20 AM,18.616,,,,
670,06/03/19 10:51:30 AM,18.616,,,,
671,06/03/19 10:51:40 AM,18.616,,,,
672,06/03/19 10:51:50 AM,18.711,,,,
673,06/03/19 10:52:00 AM,18.711,,,,
674,06/03/19 10:52:10 AM,18.711,,,,
675,06/03/19 10:52:20 AM,18.806,,,,
676,06/03/19 10:52:30 AM,18.806,,,,
677,06/03/19 10:52:40 AM,18.806,,,,
678,06/03/19 10:52:50 AM,18.901,,,,
679,06/03/19 10:53:00 AM,18.901,,,,
680,06/03/19 10:53:10 AM,18.996,,,,
681,06/03/19 10:53:20 AM,18.996,,,,
682,06/03/19 10:53:30 AM,18.996,,,,
683,06/03/19 10:53:40 AM,19.092,,,,
684,06/03/19 10:53:50 AM,19.092,,,,
685,06/03/19 10:54:00 AM,19.092,,,,
686,06/03/19 10:54:10 AM,19.187,,,,
687,06/03/19 10:54:20 AM,19.187,,,,
688,06/03/19 10:54:30 AM,19.187,,,,
689,06/03/19 10:54:40 AM,19.282,,,,
690,06/03/19 10:54:50 AM,19.282,,,,
691,06/03/19 10:55:00 AM,19.282,,,,
692,06/03/19 10:55:10 AM,19.377,,,,
693,06/03/19 10:55:20 AM,19.377,,,,
694,06/03/19 10:55:30 AM,19.662,,,,
695,06/03/19 10:55:40 AM,19.662,,,,
696,06/03/19 10:55:50 AM,19.662,,,,
697,06/03/19 10:56:00 AM,19.662,,,,
698,06/03/19 10:56:10 AM,19.662,,,,
699,06/03/19 10:56:20 AM,19.662,,,,
700,06/03/19 10:56:30 AM,19.662,,,,
701,06/03/19 10:56:40 AM,19.662,,,,
702,06/03/19 10:56:50 AM,19.662,,,,
703,06/03/19 10:57:00 AM,19.567,,,,
704,06/03/19 10:57:10 AM,19.472,,,,
705,06/03/19 10:57:20 AM,19.377,,,,
706,06/03/19 10:57:30 AM,19.377,,,,
707,06/03/19 10:57:40 AM,19.282,,,,
708,06/03/19 10:57:50 AM,19.282,,,,
709,06/03/19 10:58:00 AM,19.187,,,,
710,06/03/19 10:58:10 AM,19.187,,,,
711,06/03/19 10:58:20 AM,19.187,,,,
712,06/03/19 10:58:30 AM,19.187,,,,
713,06/03/19 10:58:40 AM,19.092,,,,
714,06/03/19 10:58:50 AM,19.092,,,,
715,06/03/19 10:59:00 AM,19.092,,,,
716,06/03/19 10:59:10 AM,19.092,,,,
717,06/03/19 10:59:20 AM,19.092,,,,
718,06/03/19 10:59:30 AM,19.092,,,,
719,06/03/19 10:59:40 AM,19.092,,,,
720,06/03/19 10:59:50 AM,19.092,,,,
721,06/03/19 11:00:00 AM,18.996,,,,
722,06/03/19 11:00:10 AM,18.996,,,,
723,06/03/19 11:00:20 AM,18.996,,,,
724,06/03/19 11:00:30 AM,18.996,,,,
725,06/03/19 11:00:40 AM,18.996,,,,
726,06/03/19 11:00:50 AM,18.996,,,,
727,06/03/19 11:01:00 AM,18.996,,,,
728,06/03/19 11:01:10 AM,18.996,,,,
729,06/03/19 11:01:20 AM,18.996,,,,
730,06/03/19 11:01:30 AM,18.996,,,,
731,06/03/19 11:01:40 AM,18.996,,,,
732,06/03/19 11:01:50 AM,18.996,,,,
733,06/03/19 11:02:00 AM,18.901,,,,
734,06/03/19 11:02:10 AM,18.901,,,,
735,06/03/19 11:02:20 AM,18.901,,,,
736,06/03/19 11:02:30 AM,18.901,,,,
737,06/03/19 11:02:40 AM,18.901,,,,
738,06/03/19 11:02:50 AM,18.901,,,,
739,06/03/19 11:03:00 AM,18.901,,,,
740,06/03/19 11:03:10 AM,18.901,,,,
741,06/03/19 11:03:20 AM,18.806,,,,
742,06/03/19 11:03:30 AM,18.806,,,,
743,06/03/19 11:03:40 AM,18.806,,,,
744,06/03/19 11:03:50 AM,18.806,,,,
745,06/03/19 11:04:00 AM,18.806,,,,
746,06/03/19 11:04:10 AM,18.806,,,,
747,06/03/19 11:04:20 AM,18.806,,,,
748,06/03/19 11:04:30 AM,18.806,,,,
749,06/03/19 11:04:40 AM,18.806,,,,
750,06/03/19 11:04:50 AM,18.806,,,,
751,06/03/19 11:05:00 AM,18.806,,,,
752,06/03/19 11:05:10 AM,18.806,,,,
753,06/03/19 11:05:20 AM,18.806,,,,
754,06/03/19 11:05:30 AM,18.806,,,,
755,06/03/19 11:05:40 AM,18.806,,,,
756,06/03/19 11:05:50 AM,18.806,,,,
757,06/03/19 11:06:00 AM,18.806,,,,
758,06/03/19 11:06:10 AM,18.806,,,,
759,06/03/19 11:06:20 AM,18.806,,,,
760,06/03/19 11:06:30 AM,18.806,,,,
761,06/03/19 11:06:40 AM,18.806,,,,
762,06/03/19 11:06:50 AM,18.806,,,,
763,06/03/19 11:07:00 AM,18.806,,,,
764,06/03/19 11:07:10 AM,18.806,,,,
765,06/03/19 11:07:20 AM,18.806,,,,
766,06/03/19 11:07:30 AM,18.806,,,,
767,06/03/19 11:07:40 AM,18.806,,,,
768,06/03/19 11:07:50 AM,18.806,,,,
769,06/03/19 11:08:00 AM,18.806,,,,
770,06/03/19 11:08:10 AM,18.806,,,,
771,06/03/19 11:08:20 AM,18.806,,,,
772,06/03/19 11:08:30 AM,18.806,,,,
773,06/03/19 11:08:40 AM,18.901,,,,
774,06/03/19 11:08:50 AM,18.901,,,,
775,06/03/19 11:09:00 AM,18.901,,,,
776,06/03/19 11:09:10 AM,18.901,,,,
777,06/03/19 11:09:20 AM,18.901,,,,
778,06/03/19 11:09:30 AM,18.901,,,,
779,06/03/19 11:09:40 AM,18.901,,,,
780,06/03/19 11:09:50 AM,18.996,,,,
781,06/03/19 11:10:00 AM,18.996,,,,
782,06/03/19 11:10:10 AM,19.092,,,,
783,06/03/19 11:10:20 AM,18.996,,,,
784,06/03/19 11:10:30 AM,18.901,,,,
785,06/03/19 11:10:40 AM,18.901,,,,
786,06/03/19 11:10:50 AM,18.901,,,,
787,06/03/19 11:11:00 AM,18.901,,,,
788,06/03/19 11:11:10 AM,18.901,,,,
789,06/03/19 11:11:20 AM,18.901,,,,
790,06/03/19 11:11:30 AM,18.901,,,,
791,06/03/19 11:11:40 AM,18.901,,,,
792,06/03/19 11:11:50 AM,18.996,,,,
793,06/03/19 11:12:00 AM,18.996,,,,
794,06/03/19 11:12:10 AM,18.996,,,,
795,06/03/19 11:12:20 AM,18.996,,,,
796,06/03/19 11:12:30 AM,18.996,,,,
797,06/03/19 11:12:40 AM,19.092,,,,
798,06/03/19 11:12:50 AM,19.092,,,,
799,06/03/19 11:13:00 AM,19.092,,,,
800,06/03/19 11:13:10 AM,19.092,,,,
801,06/03/19 11:13:20 AM,19.092,,,,
802,06/03/19 11:13:30 AM,19.187,,,,
803,06/03/19 11:13:40 AM,19.187,,,,
804,06/03/19 11:13:50 AM,19.187,,,,
805,06/03/19 11:14:00 AM,19.187,,,,
806,06/03/19 11:14:10 AM,19.187,,,,
807,06/03/19 11:14:20 AM,19.187,,,,
808,06/03/19 11:14:30 AM,19.282,,,,
809,06/03/19 11:14:40 AM,19.282,,,,
810,06/03/19 11:14:50 AM,19.282,,,,
811,06/03/19 11:15:00 AM,19.282,,,,
812,06/03/19 11:15:10 AM,19.282,,,,
813,06/03/19 11:15:20 AM,19.282,,,,
814,06/03/19 11:15:30 AM,19.282,,,,
815,06/03/19 11:15:40 AM,19.282,,,,
816,06/03/19 11:15:50 AM,19.282,,,,
817,06/03/19 11:16:00 AM,19.282,,,,
818,06/03/19 11:16:10 AM,19.282,,,,
819,06/03/19 11:16:20 AM,19.282,,,,
820,06/03/19 11:16:30 AM,19.282,,,,
821,06/03/19 11:16:40 AM,19.282,,,,
822,06/03/19 11:16:50 AM,19.282,,,,
823,06/03/19 11:17:00 AM,19.282,,,,
824,06/03/19 11:17:10 AM,19.282,,,,
825,06/03/19 11:17:20 AM,19.282,,,,
826,06/03/19 11:17:30 AM,19.282,,,,
827,06/03/19 11:17:40 AM,19.282,,,,
828,06/03/19 11:17:50 AM,19.282,,,,
829,06/03/19 11:18:00 AM,19.282,,,,
830,06/03/19 11:18:10 AM,19.282,,,,
831,06/03/19 11:18:20 AM,19.282,,,,
832,06/03/19 11:18:30 AM,19.282,,,,
833,06/03/19 11:18:40 AM,19.282,,,,
834,06/03/19 11:18:50 AM,19.282,,,,
835,06/03/19 11:19:00 AM,19.282,,,,
836,06/03/19 11:19:10 AM,19.187,,,,
837,06/03/19 11:19:20 AM,19.187,,,,
838,06/03/19 11:19:30 AM,19.187,,,,
839,06/03/19 11:19:40 AM,19.187,,,,
840,06/03/19 11:19:50 AM,19.187,,,,
841,06/03/19 11:20:00 AM,19.187,,,,
842,06/03/19 11:20:10 AM,19.187,,,,
843,06/03/19 11:20:20 AM,19.187,,,,
844,06/03/19 11:20:30 AM,19.092,,,,
845,06/03/19 11:20:40 AM,19.092,,,,
846,06/03/19 11:20:50 AM,19.092,,,,
847,06/03/19 11:21:00 AM,19.092,,,,
848,06/03/19 11:21:10 AM,19.092,,,,
849,06/03/19 11:21:20 AM,18.996,,,,
850,06/03/19 11:21:30 AM,18.996,,,,
851,06/03/19 11:21:40 AM,18.996,,,,
852,06/03/19 11:21:50 AM,18.996,,,,
853,06/03/19 11:22:00 AM,18.996,,,,
854,06/03/19 11:22:10 AM,18.996,,,,
855,06/03/19 11:22:20 AM,18.901,,,,
856,06/03/19 11:22:30 AM,18.901,,,,
857,06/03/19 11:22:40 AM,18.901,,,,
858,06/03/19 11:22:50 AM,18.901,,,,
859,06/03/19 11:23:00 AM,18.806,,,,
860,06/03/19 11:23:10 AM,18.806,,,,
861,06/03/19 11:23:20 AM,18.806,,,,
862,06/03/19 11:23:30 AM,18.806,,,,
863,06/03/19 11:23:40 AM,18.711,,,,
864,06/03/19 11:23:50 AM,18.711,,,,
865,06/03/19 11:24:00 AM,18.711,,,,
866,06/03/19 11:24:10 AM,18.711,,,,
867,06/03/19 11:24:20 AM,18.711,,,,
868,06/03/19 11:24:30 AM,18.711,,,,
869,06/03/19 11:24:40 AM,18.616,,,,
870,06/03/19 11:24:50 AM,18.616,,,,
871,06/03/19 11:25:00 AM,18.616,,,,
872,06/03/19 11:25:10 AM,18.616,,,,
873,06/03/19 11:25:20 AM,18.616,,,,
874,06/03/19 11:25:30 AM,18.616,,,,
875,06/03/19 11:25:40 AM,18.616,,,,
876,06/03/19 11:25:50 AM,18.521,,,,
877,06/03/19 11:26:00 AM,18.521,,,,
878,06/03/19 11:26:10 AM,18.521,,,,
879,06/03/19 11:26:20 AM,18.521,,,,
880,06/03/19 11:26:30 AM,18.521,,,,
881,06/03/19 11:26:40 AM,18.521,,,,
882,06/03/19 11:26:50 AM,18.521,,,,
883,06/03/19 11:27:00 AM,18.521,,,,
884,06/03/19 11:27:10 AM,18.521,,,,
885,06/03/19 11:27:20 AM,18.521,,,,
886,06/03/19 11:27:30 AM,18.521,,,,
887,06/03/19 11:27:40 AM,18.521,,,,
888,06/03/19 11:27:50 AM,18.521,,,,
889,06/03/19 11:28:00 AM,18.521,,,,
890,06/03/19 11:28:10 AM,18.426,,,,
891,06/03/19 11:28:20 AM,18.426,,,,
892,06/03/19 11:28:30 AM,18.426,,,,
893,06/03/19 11:28:40 AM,18.426,,,,
894,06/03/19 11:28:50 AM,18.426,,,,
895,06/03/19 11:29:00 AM,18.426,,,,
896,06/03/19 11:29:10 AM,18.426,,,,
897,06/03/19 11:29:20 AM,18.426,,,,
898,06/03/19 11:29:30 AM,18.426,,,,
899,06/03/19 11:29:40 AM,18.331,,,,
900,06/03/19 11:29:50 AM,18.331,,,,
901,06/03/19 11:30:00 AM,18.331,,,,
902,06/03/19 11:30:10 AM,18.331,,,,
903,06/03/19 11:30:20 AM,18.331,,,,
904,06/03/19 11:30:30 AM,18.331,,,,
905,06/03/19 11:30:40 AM,18.331,,,,
906,06/03/19 11:30:50 AM,18.331,,,,
907,06/03/19 11:31:00 AM,18.331,,,,
908,06/03/19 11:31:10 AM,18.331,,,,
909,06/03/19 11:31:20 AM,18.331,,,,
910,06/03/19 11:31:30 AM,18.331,,,,
911,06/03/19 11:31:40 AM,18.331,,,,
912,06/03/19 11:31:50 AM,18.331,,,,
913,06/03/19 11:32:00 AM,18.331,,,,
914,06/03/19 11:32:10 AM,18.331,,,,
915,06/03/19 11:32:20 AM,18.331,,,,
916,06/03/19 11:32:30 AM,18.331,,,,
917,06/03/19 11:32:40 AM,18.331,,,,
918,06/03/19 11:32:50 AM,18.331,,,,
919,06/03/19 11:33:00 AM,18.426,,,,
920,06/03/19 11:33:10 AM,18.426,,,,
921,06/03/19 11:33:20 AM,18.426,,,,
922,06/03/19 11:33:30 AM,18.426,,,,
923,06/03/19 11:33:40 AM,18.426,,,,
924,06/03/19 11:33:50 AM,18.426,,,,
925,06/03/19 11:34:00 AM,18.426,,,,
926,06/03/19 11:34:10 AM,18.426,,,,
927,06/03/19 11:34:20 AM,18.426,,,,
928,06/03/19 11:34:30 AM,18.426,,,,
929,06/03/19 11:34:40 AM,18.426,,,,
930,06/03/19 11:34:50 AM,18.426,,,,
931,06/03/19 11:35:00 AM,18.426,,,,
932,06/03/19 11:35:10 AM,18.426,,,,
933,06/03/19 11:35:20 AM,18.426,,,,
934,06/03/19 11:35:30 AM,18.426,,,,
935,06/03/19 11:35:40 AM,18.426,,,,
936,06/03/19 11:35:50 AM,18.426,,,,
937,06/03/19 11:36:00 AM,18.426,,,,
938,06/03/19 11:36:10 AM,18.426,,,,
939,06/03/19 11:36:20 AM,18.426,,,,
940,06/03/19 11:36:30 AM,18.426,,,,
941,06/03/19 11:36:40 AM,18.426,,,,
942,06/03/19 11:36:50 AM,18.426,,,,
943,06/03/19 11:37:00 AM,18.426,,,,
944,06/03/19 11:37:10 AM,18.426,,,,
945,06/03/19 11:37:20 AM,18.426,,,,
946,06/03/19 11:37:30 AM,18.426,,,,
947,06/03/19 11:37:40 AM,18.426,,,,
948,06/03/19 11:37:50 AM,18.426,,,,
949,06/03/19 11:38:00 AM,18.426,,,,
950,06/03/19 11:38:10 AM,18.426,,,,
951,06/03/19 11:38:20 AM,18.426,,,,
952,06/03/19 11:38:30 AM,18.331,,,,
953,06/03/19 11:38:40 AM,18.331,,,,
954,06/03/19 11:38:50 AM,18.331,,,,
955,06/03/19 11:39:00 AM,18.331,,,,
956,06/03/19 11:39:10 AM,18.331,,,,
957,06/03/19 11:39:20 AM,18.331,,,,
958,06/03/19 11:39:30 AM,18.331,,,,
959,06/03/19 11:39:40 AM,18.331,,,,
960,06/03/19 11:39:50 AM,18.426,,,,
961,06/03/19 11:40:00 AM,18.331,,,,
962,06/03/19 11:40:10 AM,18.426,,,,
963,06/03/19 11:40:20 AM,18.426,,,,
964,06/03/19 11:40:30 AM,18.426,,,,
965,06/03/19 11:40:40 AM,18.426,,,,
966,06/03/19 11:40:50 AM,18.426,,,,
967,06/03/19 11:41:00 AM,18.426,,,,
968,06/03/19 11:41:10 AM,18.426,,,,
969,06/03/19 11:41:20 AM,18.426,,,,
970,06/03/19 11:41:30 AM,18.426,,,,
971,06/03/19 11:41:40 AM,18.521,,,,
972,06/03/19 11:41:50 AM,18.521,,,,
973,06/03/19 11:42:00 AM,18.521,,,,
974,06/03/19 11:42:10 AM,18.521,,,,
975,06/03/19 11:42:20 AM,18.521,,,,
976,06/03/19 11:42:30 AM,18.521,,,,
977,06/03/19 11:42:40 AM,18.521,,,,
978,06/03/19 11:42:50 AM,18.521,,,,
979,06/03/19 11:43:00 AM,18.521,,,,
980,06/03/19 11:43:10 AM,18.521,,,,
981,06/03/19 11:43:20 AM,18.521,,,,
982,06/03/19 11:43:30 AM,18.521,,,,
983,06/03/19 11:43:40 AM,18.521,,,,
984,06/03/19 11:43:50 AM,18.521,,,,
985,06/03/19 11:44:00 AM,18.521,,,,
986,06/03/19 11:44:10 AM,18.521,,,,
987,06/03/19 11:44:20 AM,18.521,,,,
988,06/03/19 11:44:30 AM,18.521,,,,
989,06/03/19 11:44:40 AM,18.521,,,,
990,06/03/19 11:44:50 AM,18.521,,,,
991,06/03/19 11:45:00 AM,18.521,,,,
992,06/03/19 11:45:10 AM,18.521,,,,
993,06/03/19 11:45:20 AM,18.616,,,,
994,06/03/19 11:45:30 AM,18.616,,,,
995,06/03/19 11:45:40 AM,18.616,,,,
996,06/03/19 11:45:50 AM,18.616,,,,
997,06/03/19 11:46:00 AM,18.616,,,,
998,06/03/19 11:46:10 AM,18.616,,,,
999,06/03/19 11:46:20 AM,18.616,,,,
1000,06/03/19 11:46:30 AM,18.616,,,,
1001,06/03/19 11:46:40 AM,18.616,,,,
1002,06/03/19 11:46:50 AM,18.616,,,,
1003,06/03/19 11:47:00 AM,18.616,,,,
1004,06/03/19 11:47:10 AM,18.711,,,,
1005,06/03/19 11:47:20 AM,18.711,,,,
1006,06/03/19 11:47:30 AM,18.711,,,,
1007,06/03/19 11:47:40 AM,18.711,,,,
1008,06/03/19 11:47:50 AM,18.711,,,,
1009,06/03/19 11:48:00 AM,18.711,,,,
1010,06/03/19 11:48:10 AM,18.711,,,,
1011,06/03/19 11:48:20 AM,18.806,,,,
1012,06/03/19 11:48:30 AM,18.806,,,,
1013,06/03/19 11:48:40 AM,18.806,,,,
1014,06/03/19 11:48:50 AM,18.806,,,,
1015,06/03/19 11:49:00 AM,18.806,,,,
1016,06/03/19 11:49:10 AM,18.806,,,,
1017,06/03/19 11:49:20 AM,18.901,,,,
1018,06/03/19 11:49:30 AM,18.901,,,,
1019,06/03/19 11:49:40 AM,18.901,,,,
1020,06/03/19 11:49:50 AM,18.901,,,,
1021,06/03/19 11:50:00 AM,18.901,,,,
1022,06/03/19 11:50:10 AM,18.996,,,,
1023,06/03/19 11:50:20 AM,18.996,,,,
1024,06/03/19 11:50:30 AM,18.996,,,,
1025,06/03/19 11:50:40 AM,18.996,,,,
1026,06/03/19 11:50:50 AM,18.996,,,,
1027,06/03/19 11:51:00 AM,18.996,,,,
1028,06/03/19 11:51:10 AM,18.996,,,,
1029,06/03/19 11:51:20 AM,18.996,,,,
1030,06/03/19 11:51:30 AM,19.092,,,,
1031,06/03/19 11:51:40 AM,18.996,,,,
1032,06/03/19 11:51:50 AM,18.996,,,,
1033,06/03/19 11:52:00 AM,19.092,,,,
1034,06/03/19 11:52:10 AM,19.092,,,,
1035,06/03/19 11:52:20 AM,19.092,,,,
1036,06/03/19 11:52:30 AM,19.092,,,,
1037,06/03/19 11:52:40 AM,19.092,,,,
1038,06/03/19 11:52:50 AM,19.092,,,,
1039,06/03/19 11:53:00 AM,19.092,,,,
1040,06/03/19 11:53:10 AM,19.092,,,,
1041,06/03/19 11:53:20 AM,19.092,,,,
1042,06/03/19 11:53:30 AM,19.092,,,,
1043,06/03/19 11:53:40 AM,19.092,,,,
1044,06/03/19 11:53:50 AM,19.092,,,,
1045,06/03/19 11:54:00 AM,19.092,,,,
1046,06/03/19 11:54:10 AM,19.092,,,,
1047,06/03/19 11:54:20 AM,19.092,,,,
1048,06/03/19 11:54:30 AM,19.092,,,,
1049,06/03/19 11:54:40 AM,19.092,,,,
1050,06/03/19 11:54:50 AM,19.187,,,,
1051,06/03/19 11:55:00 AM,19.282,,,,
1052,06/03/19 11:55:10 AM,19.377,,,,
1053,06/03/19 11:55:20 AM,19.377,,,,
1054,06/03/19 11:55:30 AM,19.377,,,,
1055,06/03/19 11:55:40 AM,19.282,,,,
1056,06/03/19 11:55:50 AM,19.282,,,,
1057,06/03/19 11:56:00 AM,19.282,,,,
1058,06/03/19 11:56:10 AM,19.187,,,,
1059,06/03/19 11:56:20 AM,19.187,,,,
1060,06/03/19 11:56:30 AM,19.187,,,,
1061,06/03/19 11:56:40 AM,18.996,,,,
1062,06/03/19 11:56:50 AM,18.901,,,,
1063,06/03/19 11:57:00 AM,18.806,,,,
1064,06/03/19 11:57:10 AM,18.711,,,,
1065,06/03/19 11:57:20 AM,18.616,,,,
1066,06/03/19 11:57:30 AM,18.616,,,,
1067,06/03/19 11:57:40 AM,18.616,,,,
1068,06/03/19 11:57:50 AM,18.616,,,,
1069,06/03/19 11:58:00 AM,18.616,,,,
1070,06/03/19 11:58:10 AM,18.521,,,,
1071,06/03/19 11:58:20 AM,18.521,,,,
1072,06/03/19 11:58:30 AM,18.521,,,,
1073,06/03/19 11:58:40 AM,18.521,,,,
1074,06/03/19 11:58:50 AM,18.521,,,,
1075,06/03/19 11:59:00 AM,18.521,,,,
1076,06/03/19 11:59:10 AM,18.521,,,,
1077,06/03/19 11:59:20 AM,18.521,,,,
1078,06/03/19 11:59:30 AM,18.521,,,,
1079,06/03/19 11:59:40 AM,18.521,,,,
1080,06/03/19 11:59:50 AM,18.521,,,,
1081,06/03/19 12:00:00 PM,18.616,,,,
1082,06/03/19 12:00:10 PM,18.616,,,,
1083,06/03/19 12:00:20 PM,18.616,,,,
1084,06/03/19 12:00:30 PM,18.616,,,,
1085,06/03/19 12:00:40 PM,18.616,,,,
1086,06/03/19 12:00:50 PM,18.616,,,,
1087,06/03/19 12:01:00 PM,18.616,,,,
1088,06/03/19 12:01:10 PM,18.616,,,,
1089,06/03/19 12:01:20 PM,18.711,,,,
1090,06/03/19 12:01:30 PM,18.711,,,,
1091,06/03/19 12:01:40 PM,18.711,,,,
1092,06/03/19 12:01:50 PM,18.711,,,,
1093,06/03/19 12:02:00 PM,18.711,,,,
1094,06/03/19 12:02:10 PM,18.711,,,,
1095,06/03/19 12:02:20 PM,18.711,,,,
1096,06/03/19 12:02:30 PM,18.711,,,,
1097,06/03/19 12:02:40 PM,18.711,,,,
1098,06/03/19 12:02:50 PM,18.711,,,,
